"PROVINCE or REGION","MUNICIPALITY or CITY","COURT TYPE","BRANCH","JUDGE'S NAME"
"CAMARINES SUR","Ragay-Del Gallego","Municipal Circuit Trial Court (MCTC)","1","Vacant"
"CAMARINES SUR","Sipocot-Lupi","Municipal Circuit Trial Court (MCTC)","2","Vacant"
"CAMARINES SUR","Libmanan-Cabusao","Municipal Circuit Trial Court (MCTC)","3","Cereno, Juan Antonio G."
"CAMARINES SUR","San Fernando-Pamplona","Municipal Circuit Trial Court (MCTC)","4","Cu, Ma. Agatha R. Borja"
"CAMARINES SUR","Camaligan-Gainza-Milaor","Municipal Circuit Trial Court (MCTC)","5","Fenis-Sucatre, Leannierose R."
"CAMARINES SUR","Magarao-Canaman","Municipal Circuit Trial Court (MCTC)","6","Palo-Soriano, Joveliza Peñas"
"CAMARINES SUR","Tigaon-Sagnay","Municipal Circuit Trial Court (MCTC)","7","Cueto, Celso Buenagud"
"CAMARINES SUR","San Jose-Presentacion","Municipal Circuit Trial Court (MCTC)","8","Plazo, Generoso Severo H."
"CAMARINES SUR","Nabua-Bato","Municipal Circuit Trial Court (MCTC)","9","Cledera, Tristan Jiff B."
"CATANDUANES","Bato-San Miguel","Municipal Circuit Trial Court (MCTC)","1","Torres Jr , Francisco Evangelista"
"CATANDUANES","Baras-Gigmoto","Municipal Circuit Trial Court (MCTC)","2","Adille, Carlo Martin Abion"
"CATANDUANES","Panganiban-Viga-Bagamanoc","Municipal Circuit Trial Court (MCTC)","3","Ranara-Danglosi, Lilibeth R."
"CATANDUANES","Pandan-Caramoan","Municipal Circuit Trial Court (MCTC)","4","Arce-Galicia, Cecilia Maria Rosario M."
"MASBATE","Aroroy-Baleno","Municipal Circuit Trial Court (MCTC)","1","Montilla, Aris R."
"MASBATE","Mandaon-Balud","Municipal Circuit Trial Court (MCTC)","2","Bacolod, Renante Nene"
"MASBATE","San Fernando-Batuan","Municipal Circuit Trial Court (MCTC)","3","Almodal-Espinosa , Jezebel Lignes"
"MASBATE","Placer-Cawayan-Esperanza","Municipal Circuit Trial Court (MCTC)","4","Estrada, Lea S."
"MASBATE","Dimasalang-Palanas-Uson","Municipal Circuit Trial Court (MCTC)","5","Bien, Fred A."
"MASBATE","Cataingan-Pio V. Corpuz","Municipal Circuit Trial Court (MCTC)","6","Villasis, Anthony E."
"MASBATE","Mobo-Milagros","Municipal Circuit Trial Court (MCTC)","7","Sanchez, Diana T."
"MASBATE","San Jacinto-Monreal","Municipal Circuit Trial Court (MCTC)","8","Gaballo-Llacer, Joyce B."
"SORSOGON","Casiguran-Juban","Municipal Circuit Trial Court (MCTC)","1","Vacant"
"SORSOGON","Bulusan-Barcelona","Municipal Circuit Trial Court (MCTC)","2","Vacant"
"SORSOGON","Matnog-Sta. Magdalena","Municipal Circuit Trial Court (MCTC)","3","Encinares-Sanchez, Marife E."
"SORSOGON","Gubat-Prieto Diaz","Municipal Circuit Trial Court (MCTC)","4","Domasian, Evan E."
"AKLAN","New Washington-Batan","Municipal Circuit Trial Court (MCTC)","1","Vidal, Rhea I."
"AKLAN","Banga-Libacao-Madalag","Municipal Circuit Trial Court (MCTC)","2","Villaruel, Lollie Ureta"
"AKLAN","Malinao-Lezo-Numancia","Municipal Circuit Trial Court (MCTC)","Branch 3","Bargas-Betita, Joan Marie B."
"AKLAN","Makato-Tangalan","Municipal Circuit Trial Court (MCTC)","Branch 4","Paciente Jr , Wilfredo Pechangco"
"AKLAN","Buruanga-Malay","Municipal Circuit Trial Court (MCTC)","Branch 5","Santillan, Cleo Marie C."
"AKLAN","Altavas-Balete","Municipal Circuit Trial Court (MCTC)","Branch 6","Tejada, Eva Vita T."
"AKLAN","Ibajay-Nabas","Municipal Circuit Trial Court (MCTC)","Branch 7","De Guia-Cipriano, Maribel De Leon"
"ANTIQUE","Tobias Fornier-Anini-y-Hamtic","Municipal Circuit Trial Court (MCTC)","Branch 1","Vacant"
"ANTIQUE","Sibalom-San Remigio-Belison","Municipal Circuit Trial Court (MCTC)","Branch 2","Gabayoyo, Lunel Junco"
"ANTIQUE","Patnongon-Bugasong-Valderrama","Municipal Circuit Trial Court (MCTC)","Branch 3","Taal, Maria Fe Macabales"
"ANTIQUE","Barbaza-Laua-an-Tibiao","Municipal Circuit Trial Court (MCTC)","Branch 4","Falalimpa, Kristin Marie N."
"ANTIQUE","Culasi-Sebaste","Municipal Circuit Trial Court (MCTC)","Branch 5","Jalipa-Diamante, Melinaire L."
"ANTIQUE","Pandan-Libertad-Caluya","Municipal Circuit Trial Court (MCTC)","Branch 6","Aldon, Maria Theresa Pagtanac"
"CAPIZ","President Roxas-Pilar","Municipal Circuit Trial Court (MCTC)","Branch 1","Patricio, Hannibal R."
"CAPIZ","Pontevedra-Panay","Municipal Circuit Trial Court (MCTC)","Branch 2","Vacant"
"CAPIZ","Dao-Ivisan","Municipal Circuit Trial Court (MCTC)","Branch 3","Honrado, Ramcez John A."
"CAPIZ","Dumarao-Cuartero","Municipal Circuit Trial Court (MCTC)","Branch 4","Almalbis, Jerson Fuerte"
"CAPIZ","Sigma-Sapian-Jamindan","Municipal Circuit Trial Court (MCTC)","Branch 5","Valenzuela, Joevy Paclibar"
"CAPIZ","Dumalag-Tapaz","Municipal Circuit Trial Court (MCTC)","Branch 6","Baguio, Sebastino A."
"GUIMARAS","Jordan-Nueva Valencia-Sibunag","Municipal Circuit Trial Court (MCTC)","1","Zerrudo, Clarence Gulmatico"
"GUIMARAS","Buenavista-San Lorenzo","Municipal Circuit Trial Court (MCTC)","2","Espinosa, Jeeli Panaguiton"
"ILOILO","Balasan-Carles","Municipal Circuit Trial Court (MCTC)","Branch 1","Enojas, Kim Oliver P."
"ILOILO","Estancia-Batad","Municipal Circuit Trial Court (MCTC)","2","Balagtas, Danilo R."
"ILOILO","Sara-Ajuy-Lemery","Municipal Circuit Trial Court (MCTC)","3","Espa, Gonzalo S."
"ILOILO","San Dionisio-Concepcion","Municipal Circuit Trial Court (MCTC)","4","Cabardo, Eugene C."
"ILOILO","Barotac Viejo-San Rafael-Banate-Anilao","Municipal Circuit Trial Court (MCTC)","5","Vacant"
"ILOILO","Dingle-Duenas-San Enrique","Municipal Circuit Trial Court (MCTC)","7","Celiz-Hofileña, Cecilia A."
"ILOILO","Pototan-Mina","Municipal Circuit Trial Court (MCTC)","8","Padilla, Eva S."
"ILOILO","Zarraga-New Lucena-Leganes","Municipal Circuit Trial Court (MCTC)","9","Vacant"
"ILOILO","Calinog-Bingawan","Municipal Circuit Trial Court (MCTC)","10","Melliza, Jr., Ronaldo P."
"ILOILO","Janiuay-Badiangan","Municipal Circuit Trial Court (MCTC)","11","Cercado, Steven Prieto"
"ILOILO","Cabatuan-Maasin","Municipal Circuit Trial Court (MCTC)","12","Mallada-Tunguia, Carmela Mae Farrol"
"ILOILO","Sta. Barbara-Pavia","Municipal Circuit Trial Court (MCTC)","13","Vacant"
"ILOILO","Sta. Barbara-Pavia","Municipal Circuit Trial Court (MCTC)","14","Delgado, Alpha S."
"ILOILO","Guimbal-Igbaras-Tubungan-Tigbauan","Municipal Circuit Trial Court (MCTC)","15","Alcantara, Susan M."
"NEGROS OCCIDENTAL","Calatrava-Toboso","Municipal Circuit Trial Court (MCTC)","1","Mascardo, Charmaine B."
"NEGROS OCCIDENTAL","Murcia-Salvador Benedicto","Municipal Circuit Trial Court (MCTC)","3","Nolasco Jr , Blas Chan"
"NEGROS OCCIDENTAL","Valladolid-San Enrique-Pulupandan","Municipal Circuit Trial Court (MCTC)","4","Vacant"
"NEGROS OCCIDENTAL","Isabela-Moises Padilla","Municipal Circuit Trial Court (MCTC)","5","Eusebio, Ma. Lynette S."
"NEGROS OCCIDENTAL","Ilog-Candoni","Municipal Circuit Trial Court (MCTC)","6","Majarucon-Sia, Mavil V."
"NEGROS OCCIDENTAL","Enrique B. Magalona-Manapla","Municipal Circuit Trial Court (MCTC)","7","Perez, Ranhel Anotado"
"BOHOL","Cortes-Antequera-Maribojoc","Municipal Circuit Trial Court (MCTC)","1","Vacant"
"BOHOL","Tubigon-Clarin","Municipal Circuit Trial Court (MCTC)","2","Gitgano, Lylani A."
"BOHOL","Inabanga-Buenavista","Municipal Circuit Trial Court (MCTC)","3","Maglajos, Mildred Renoblas"
"BOHOL","Talibon-Jetafe","Municipal Circuit Trial Court (MCTC)","4","Peque-Menchavez, Marie A."
"BOHOL","Trinidad-San Miguel-Bien Unido","Municipal Circuit Trial Court (MCTC)","5","Uy, Buena Kristine O."
"BOHOL","Ubay-Pres. Carlos P. Garcia","Municipal Circuit Trial Court (MCTC)","6","Garces, Daniel Jose J."
"BOHOL","Alicia-Mabini","Municipal Circuit Trial Court (MCTC)","7","Uba, Jorge T."
"BOHOL","Candijay-Anda","Municipal Circuit Trial Court (MCTC)","8","Bautista, Ciriaco Z."
"BOHOL","Guindulman-Duero","Municipal Circuit Trial Court (MCTC)","9","Magallano, Jr. Perpetuo C."
"BOHOL","Jagna-Garcia Hernandez","Municipal Circuit Trial Court (MCTC)","10","Ballerner-Tradio, Meriam L."
"BOHOL","Valencia-Dimiao","Municipal Circuit Trial Court (MCTC)","11","Lim, Prince Joses Y."
"BOHOL","Lila-Loboc","Municipal Circuit Trial Court (MCTC)","12","Baton, Joseph P."
"BOHOL","Loay-Albuquerque-Baclayon","Municipal Circuit Trial Court (MCTC)","13","Vacant"
"BOHOL","Dauis-Panglao","Municipal Circuit Trial Court (MCTC)","14","Barbarona, Raul Pocot"
"BOHOL","Bilar-Sevilla","Municipal Circuit Trial Court (MCTC)","15","Mende, Olivia M."
"BOHOL","Carmen-Batuan","Municipal Circuit Trial Court (MCTC)","16","Vacant"
"BOHOL","Sierra Bullones-Pilar","Municipal Circuit Trial Court (MCTC)","17","Vacant"
"BOHOL","Dagohoy-Danao","Municipal Circuit Trial Court (MCTC)","18","Vacant"
"BOHOL","Balilihan-Sikatuna-Corella","Municipal Circuit Trial Court (MCTC)","19","Vacant"
"BOHOL","Catigbian-San Isidro-Sagbayan","Municipal Circuit Trial Court (MCTC)","20","Tecson, Maria Cristina Petralba"
"CEBU","Bantayan-Sta. Fe","Municipal Circuit Trial Court (MCTC)","1","Bulotano, Romeo P."
"CEBU","Poro-San Francisco-Tudela-Pilar","Municipal Circuit Trial Court (MCTC)","2","Saromines, Jonathan L."
"CEBU","Medellin*-Daan-Bantayan-San Remigio","Municipal Circuit Trial Court (MCTC)","3","Jadraque, Hyacinth T."
"CEBU","Borbon-Tabogongio","Municipal Circuit Trial Court (MCTC)","5","Espina, Hernani A."
"CEBU","Catmon-Sogod-Carmen","Municipal Circuit Trial Court (MCTC)","6","Balbuena-Patalinghug, Annie Christine C."
"CEBU","Liloan-Compostela","Municipal Circuit Trial Court (MCTC)","7","Rabor-Estrada, Ameli Amor"
"CEBU","Consolacion-Cordova","Municipal Circuit Trial Court (MCTC)","8","Po, Jocelyn U."
"CEBU","Boljoon-Alcoy","Municipal Circuit Trial Court (MCTC)","9","Vacant."
"CEBU","Samboan-Santander-Oslob","Municipal Circuit Trial Court (MCTC)","10","Abrea, Elton Dick J."
"CEBU","Malabuyoc-Ginatilan-Alegria","Municipal Circuit Trial Court (MCTC)","11","Mirasol, Rommel Jan T."
"CEBU","Moalboal-Badian-Alcantara","Municipal Circuit Trial Court (MCTC)","12","Abella-Singco, Hannah B."
"CEBU","Dumanjug-Ronda","Municipal Circuit Trial Court (MCTC)","13","Belarmino, Jose Lindo U."
"CEBU","Pinamungajan-Aloguinsan","Municipal Circuit Trial Court (MCTC)","14","Vacant"
"CEBU","Balamban-Asturias","Municipal Circuit Trial Court (MCTC)","15","Regencia, Mary Jocylen G."
"CEBU","Tuburan-Tabuelan","Municipal Circuit Trial Court (MCTC)","16","Ibones, Wilson T."
"NEGROS ORIENTAL","Pamplona-Amlan-San Jose","Municipal Circuit Trial Court (MCTC)","1","Vacant"
"NEGROS ORIENTAL","Bindoy-Ayungon-Manjuyod","Municipal Circuit Trial Court (MCTC)","2","Gonzalez-Pasicaran, Ma. Katrina Cabalde."
"NEGROS ORIENTAL","Tayasan-Jimalalud","Municipal Circuit Trial Court (MCTC)","3","Vacant."
"NEGROS ORIENTAL","La Libertad-Vallehermoso","Municipal Circuit Trial Court (MCTC)","4","Lezama-Teves, Armi Sylvia F."
"NEGROS ORIENTAL","Zamboanguita-Dauin","Municipal Circuit Trial Court (MCTC)","5","Vacant."
"NEGROS ORIENTAL","Valencia-Bacong","Municipal Circuit Trial Court (MCTC)","7",""
"SIQUIJOR","Siquijor-Enrique-Villanueva-Larena","Municipal Circuit Trial Court (MCTC)","1","Montenegro, Nabi Karl Bayani O."
"SIQUIJOR","Lazi-Maria-San Juan","Municipal Circuit Trial Court (MCTC)","2","Mira, Gerry Robertson Padilla"
"EASTERN SAMAR","San Policarpio-Arteche","Municipal Circuit Trial Court (MCTC)","1","White, Jocelyn Adalim"
"EASTERN SAMAR","Oras-Jipapad","Municipal Circuit Trial Court (MCTC)","2","Umil, Sr., Jimmy A."
"EASTERN SAMAR","Dolores-Maslog","Municipal Circuit Trial Court (MCTC)","3","Mutia-Palaña, Margie Chicano"
"EASTERN SAMAR","San Julian-Sulat","Municipal Circuit Trial Court (MCTC)","4","VACANT"
"EASTERN SAMAR","Maydolong-Balangkayan","Municipal Circuit Trial Court (MCTC)","5","Pilola, Hermelino M."
"EASTERN SAMAR","Llorente-Hernani","Municipal Circuit Trial Court (MCTC)","6","Abit, Cesar R."
"EASTERN SAMAR","Guiuan-Mercedes","Municipal Circuit Trial Court (MCTC)","7","VACANT"
"EASTERN SAMAR","Salcedo-General MacArthur","Municipal Circuit Trial Court (MCTC)","8","Baquilod, Clara A."
"EASTERN SAMAR","Giporlos-Quinapundan","Municipal Circuit Trial Court (MCTC)","9","VACANT"
"EASTERN SAMAR","Balangiga-Lawaan","Municipal Circuit Trial Court (MCTC)","10","Enage, Kim Boysie A."
"LEYTE","San Miguel-Tunga","Municipal Circuit Trial Court (MCTC)","1","Magsoling, Carl A."
"LEYTE","Kananga-Matag-ob","Municipal Circuit Trial Court (MCTC)","2","Malate, Jr., Marcelino F."
"LEYTE","Calubian-San Isidro","Municipal Circuit Trial Court (MCTC)","6","Nueve-Zamora, Thea Gicela C."
"LEYTE","Julita-Tabontabon","Municipal Circuit Trial Court (MCTC)","7","Mauro, Adryan S."
"LEYTE","Hindang-Inopacan","Municipal Circuit Trial Court (MCTC)","8","Alonzo, Mario V."
"LEYTE","Bato-Matalom","Municipal Circuit Trial Court (MCTC)","9","Radaza, Ana Lesa S."
"LEYTE","Merida-Isabel","Municipal Circuit Trial Court (MCTC)","10","Obus-Pades, Lorna Pada"
"LEYTE","Villaba-Tabango","Municipal Circuit Trial Court (MCTC)","11","Fallorina, Roselyn Corres"
"LEYTE","Abuyog-Javier","Municipal Circuit Trial Court (MCTC)","12","Polo, Divino Niño Pacanan"
"LEYTE","MacArthur-Mayorga","Municipal Circuit Trial Court (MCTC)","13","Octa, Chona A."
"BILIRAN","Kawayan-Almeria","Municipal Circuit Trial Court (MCTC)","1","VACANT"
"BILIRAN","Biliran-Cabucgayan","Municipal Circuit Trial Court (MCTC)","2","Bacale, Ateneones S."
"BILIRAN","Caibiran-Culaba","Municipal Circuit Trial Court (MCTC)","3","Dela Peña, Plenio B."
"NORTHERN SAMAR","Gamay-Lapinig-Mapanas","Municipal Circuit Trial Court (MCTC)","1","VACANT"
"NORTHERN SAMAR","Pambujan-Silvino Lobos","Municipal Circuit Trial Court (MCTC)","3","VACANT"
"NORTHERN SAMAR","Catubig-Las Navas","Municipal Circuit Trial Court (MCTC)","4","Quibal, Ruberna Balading"
"NORTHERN SAMAR","Mondragon-San Roque","Municipal Circuit Trial Court (MCTC)","5","Ong-Lucero, Arlene D."
"NORTHERN SAMAR","San Jose-Biri-Rosario","Municipal Circuit Trial Court (MCTC)","6","Loverita, Ulysses Gomba"
"NORTHERN SAMAR","Victoria-San Antonio","Municipal Circuit Trial Court (MCTC)","8","Fernandez, Noel G."
"NORTHERN SAMAR","Capul-San Vicente","Municipal Circuit Trial Court (MCTC)","9","Pineda-Encina, Gorgonia Francisco"
"NORTHERN SAMAR","Catarman-Lope De Vega","Municipal Circuit Trial Court (MCTC)","10","Cornejo, Allan Gregorio"
"SAMAR","Sta. Margarita-Sto. Niño-Almagro-Tagapul-an","Municipal Circuit Trial Court (MCTC)","1","Clemens, Myrna M."
"SAMAR","Tarangnan-Pagsanjan","Municipal Circuit Trial Court (MCTC)","2","Sacaben, Roco Leo R."
"SAMAR","Gandara-Matuguinao-San Jorge","Municipal Circuit Trial Court (MCTC)","3","Estudillo, Allan Sixto De Guia"
"SAMAR","Motiong-Jiabong-San Jose De Buan","Municipal Circuit Trial Court (MCTC)","4","Divinagracia-Go, Angiebel A."
"SAMAR","Wright (Paranas)-San Sebastian","Municipal Circuit Trial Court (MCTC)","5","Borgueta Jr., Prudencio Ocubillo"
"SAMAR","Villareal-Pinabacdao","Municipal Circuit Trial Court (MCTC)","6","Dolon, Nadine B."
"SAMAR","Calbiga-Hinabangan","Municipal Circuit Trial Court (MCTC)","7","Manzon-Naval, Carmelita S."
"SAMAR","Daram-Zumarraga","Municipal Circuit Trial Court (MCTC)","8","Reyes, Ritchie Badana"
"SAMAR","Sta. Rita-Talalora","Municipal Circuit Trial Court (MCTC)","9","Hilvano, Ma. Lourdes A."
"SOUTHERN LEYTE","Macrohon-Padre Burgos-Limasawa","Municipal Circuit Trial Court (MCTC)","1","Ducentes, Terso Yu"
"SOUTHERN LEYTE","Malitbog-Tomas Oppus","Municipal Circuit Trial Court (MCTC)","2","Obus, Jose Julius P.a"
"SOUTHERN LEYTE","Sogod-Libagon-Bontoc","Municipal Circuit Trial Court (MCTC)","3","Espere, Patrick M."
"SOUTHERN LEYTE","San Juan-Saint Bernard","Municipal Circuit Trial Court (MCTC)","4","Ramos-Navarrosa, Judy O."
"SOUTHERN LEYTE","Anahawan-Hinundayan","Municipal Circuit Trial Court (MCTC)","5","VACANT"
"SOUTHERN LEYTE","Hinunangan-Silago","Municipal Circuit Trial Court (MCTC)","6","Puray, Jr., Francisco M."
"SOUTHERN LEYTE","Pintuyan-San Ricardo","Municipal Circuit Trial Court (MCTC)","7","Gorme-Amora, Mayumi Moreno"
"BASILAN","Maluso-Lantawan-Sumisip","Municipal Circuit Trial Court (MCTC)","","Alano, Juan Gabriel H."
"SULU","Indanan-Parang-Maimbung (Talipao)","Municipal Circuit Trial Court (MCTC)","1","VACANT"
"SULU","Patikul-Panamao-Marungas-Pangutaran-New Panamoc","Municipal Circuit Trial Court (MCTC)","2","VACANT"
"SULU","Luuk-Pata-Tongkil-Kalingalan Caluang","Municipal Circuit Trial Court (MCTC)","3","VACANT"
"SULU","Siasi-Tapul-Lugus-Pata-Tongkil-Lapak (Pandami)","Municipal Circuit Trial Court (MCTC)","4","VACANT"
"TAWI-TAWI","Simunul-Balimbing-Panglima Sugala","Municipal Circuit Trial Court (MCTC)","1","VACANT"
"TAWI-TAWI","Sitangkai-Sibutu","Municipal Circuit Trial Court (MCTC)","2","VACANT"
"TAWI-TAWI","Tandubas-South Ubian-Sapa-Sapa","Municipal Circuit Trial Court (MCTC)","3","VACANT"
"TAWI-TAWI","Mapun-Turtle Islands","Municipal Circuit Trial Court (MCTC)","4","VACANT"
"TAWI-TAWI","Bongao-Languyan","Municipal Circuit Trial Court (MCTC)","5","VACANT"
"ZAMBOANGA DEL NORTE","Sibutad-Rizal","Municipal Circuit Trial Court (MCTC)","1","Dalman, Vittorio Dante D."
"ZAMBOANGA DEL NORTE","Piñan-La Libertad","Municipal Circuit Trial Court (MCTC)","2","Patay, Joseph Lester S."
"ZAMBOANGA DEL NORTE","Sindangan-Siayan-Leon Postigo (Bacungan)- Jose Dalman (Ponot)","Municipal Circuit Trial Court (MCTC)","3","Padao, Nimfa Carreon"
"ZAMBOANGA DEL NORTE","Siocon-Baliguian-Siraway","Municipal Circuit Trial Court (MCTC)","4","Galleposo, Anthony B."
"ZAMBOANGA DEL NORTE","Katipunan-Sergio Osmeña, Sr.","Municipal Circuit Trial Court (MCTC)","5","VACANT"
"ZAMBOANGA DEL NORTE","Labason-Gutalac-Kalawit","Municipal Circuit Trial Court (MCTC)","6","Patcho, Jerry Bula"
"ZAMBOANGA DEL NORTE","Liloy-Tampilisan","Municipal Circuit Trial Court (MCTC)","7","Adasa-Santiago, Kathia Cabilin"
"ZAMBOANGA DEL NORTE","Salug-Godod","Municipal Circuit Trial Court (MCTC)","Single Sala","Carpitanos-Magallanes, Rowena Supatan"
"ZAMBOANGA DEL SUR","San Miguel-Dinas-Lapuyan","Municipal Circuit Trial Court (MCTC)","6","Lingating-Pangilinan, Ma. Teresa Rato"
"ZAMBOANGA DEL SUR","Dimataling-Tabina-Pitogo","Municipal Circuit Trial Court (MCTC)","7","Tabunda, Johnabel Huybes"
"ZAMBOANGA DEL SUR","Dumalinao-San Pablo-Tigbao-Guipos","Municipal Circuit Trial Court (MCTC)","8","Cimafranca, Jr., Pacifico Tan"
"ZAMBOANGA DEL SUR","Labangan-Tukuran","Municipal Circuit Trial Court (MCTC)","9","Morales, Hannibal R."
"ZAMBOANGA DEL SUR","Ramon Magsaysay-Midsalip-Sominot","Municipal Circuit Trial Court (MCTC)","10","Vacant"
"ZAMBOANGA DEL SUR","Mahayag-Dumingag-Josefina","Municipal Circuit Trial Court (MCTC)","11","Pangindian-Sancho, Crislyn Cua"
"ZAMBOANGA DEL SUR","Kumalarang-Lake Wood-Bayog","Municipal Circuit Trial Court (MCTC)","13","Amante-Descallar, Norlinda Rosero"
"ZAMBOANGA DEL SUR","Margosatubig-Vicenzo Sagun","Municipal Circuit Trial Court (MCTC)","15","Diabo, Arnold M."
"ZAMBOANGA SIBUGAY","Ipil-Tungawan-Roseller T. Lim","Municipal Circuit Trial Court (MCTC)","1","Capin, Frederick Ian S."
"ZAMBOANGA SIBUGAY","Naga-Titay","Municipal Circuit Trial Court (MCTC)","2","Cartagenas, Agapito G."
"ZAMBOANGA SIBUGAY","Kabasalan-Siay","Municipal Circuit Trial Court (MCTC)","3","Aranas, Gino Jovito Cadelinia"
"ZAMBOANGA SIBUGAY","Olutanga-Mabuhay-Talusan","Municipal Circuit Trial Court (MCTC)","4","Rabosa, Jr. Marcelo R."
"ZAMBOANGA SIBUGAY","Imelda-Malangas-Diplahan-Payao","Municipal Circuit Trial Court (MCTC)","12","Deleña, Ryan Benito"
"AGUSAN DEL NORTE","Magallanes-Las Nieves-Remedios T. Romualdez","Municipal Circuit Trial Court (MCTC)","1","Sajulga-Caña, Leah M."
"AGUSAN DEL NORTE","Tubay-Santiago","Municipal Circuit Trial Court (MCTC)","2","Llenares-Cezar, Kathleen E."
"AGUSAN DEL NORTE","Jabonga-Kitcharao","Municipal Circuit Trial Court (MCTC)","3","Vitor, Anthony Puyo"
"AGUSAN DEL SUR","San Francisco-Bunawan-Rosario","Municipal Circuit Trial Court (MCTC)","1","Gozon-Labindao, Dymphna C."
"AGUSAN DEL SUR","Trento-Sta. Josefa-Veruela","Municipal Circuit Trial Court (MCTC)","2","Tutica-Valles, Genevieve B."
"AGUSAN DEL SUR","Loreto-La Paz","Municipal Circuit Trial Court (MCTC)","3","Cayetuna, Samson Ariel C."
"AGUSAN DEL SUR","Esperanza-San Luis-Talacogon-Sibagat","Municipal Circuit Trial Court (MCTC)","4","De Juan-Hermoso, Maribeth L."
"BUKIDNON","Talakag-Malitbog-Baungon","Municipal Circuit Trial Court (MCTC)","1","Perez, Hazel O."
"BUKIDNON","Manolo Fortich-Libona","Municipal Circuit Trial Court (MCTC)","2","Agreda, Mariflo Saayo"
"BUKIDNON","Impasug-ong-Sumilao","Municipal Circuit Trial Court (MCTC)","3","Luis-Requerme, Jerlie P."
"BUKIDNON","Maramag-Kalilangan-Pangantucan","Municipal Circuit Trial Court (MCTC)","4",""
"BUKIDNON","Don Carlos-Dangcagan-Kitaotao","Municipal Circuit Trial Court (MCTC)","5","Vacant"
"BUKIDNON","Kibawe-Damulog-Kadingilan","Municipal Circuit Trial Court (MCTC)","6","Azares, Susan Son"
"BUKIDNON","Lantapan-Cabanglasan","Municipal Circuit Trial Court (MCTC)","10","Aquino, Rainier Eusebio Dapa"
"CAMIGUIN","Mahinog-Guinsiliban","Municipal Circuit Trial Court (MCTC)","1","Lorejo-Sabuga, Alma M."
"CAMIGUIN","Catarman-Sagay","Municipal Circuit Trial Court (MCTC)","2","Martho, Edgar Simatara"
"MISAMIS OCCIDENTAL","Calamba-Baliangao","Municipal Circuit Trial Court (MCTC)","1","Vacant"
"MISAMIS OCCIDENTAL","Sapang Dalaga-Concepcion","Municipal Circuit Trial Court (MCTC)","2","Manisan, Gemabell L."
"MISAMIS OCCIDENTAL","Aloran-Panaon-Jimenez","Municipal Circuit Trial Court (MCTC)","3","Lopena, Alvyn Reyes"
"MISAMIS OCCIDENTAL","Sinacaban-Tudela","Municipal Circuit Trial Court (MCTC)","4","Anislag-Ylanan, Iris N."
"MISAMIS OCCIDENTAL","Bonifacio-Don Mariano Marcos","Municipal Circuit Trial Court (MCTC)","6","Adlawan, Armando S."
